source_id,title,category,source_org,source_type,authority_level,evidence_role,jurisdiction,primary_or_secondary,source_url,final_url,saved_path,status,verified_at_utc,raw_relpath,extractable_text,extraction_method,heading_count,issue
SRC-0101,Cryptosporidiosis in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/cryptosporidiosis/cryptosporidiosis-in-poultry,https://www.merckvetmanual.com/poultry/cryptosporidiosis-in-poultry/cryptosporidiosis-in-poultry?autoredirectid=21575,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_cryptosporidiosis_cryptosporidiosis-in-poultry.html,downloaded,2026-04-28T11:34:47.367863+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_cryptosporidiosis_cryptosporidiosis-in-poultry.html,yes,native,9,
SRC-0102,NY/T 3072-2017 禽结核病疹断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/364.html,https://std.cahec.cn/qb/details/364.html,authoritative/raw/standards/cahec_nyt_3072_2017_avian_tuberculosis.html,downloaded,2026-04-28T12:32:03.180221+00:00,raw/standards/cahec_nyt_3072_2017_avian_tuberculosis.html,yes,native,1,
SRC-0103,NY/T 3072-2017 禽结核病疹断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/364.html,https://std.cahec.cn/qb/details/364.html,authoritative/raw/standards/cahec_nyt_3072_2017_avian_tuberculosis.html,downloaded,2026-04-28T12:32:14.075409+00:00,raw/standards/cahec_nyt_3072_2017_avian_tuberculosis.html,yes,native,1,
SRC-0104,NY/T 551-2017 鸡产蛋下降综合征诊断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/360.html,https://std.cahec.cn/qb/details/360.html,authoritative/raw/standards/cahec_nyt_551_2017_egg_drop_syndrome.html,downloaded,2026-04-28T12:32:15.509327+00:00,raw/standards/cahec_nyt_551_2017_egg_drop_syndrome.html,yes,native,1,
SRC-0105,NY/T 551-2017 鸡产蛋下降综合征诊断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/360.html,https://std.cahec.cn/qb/details/360.html,authoritative/raw/standards/cahec_nyt_551_2017_egg_drop_syndrome.html,downloaded,2026-04-28T12:32:30.094868+00:00,raw/standards/cahec_nyt_551_2017_egg_drop_syndrome.html,yes,native,1,
SRC-0106,NY/T 540-2023 鸡病毒性关节炎诊断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/1211.html,https://std.cahec.cn/qb/details/1211.html,authoritative/raw/standards/cahec_nyt_536_2023_viral_arthritis.html,downloaded,2026-04-28T12:32:30.336635+00:00,raw/standards/cahec_nyt_536_2023_viral_arthritis.html,yes,native,1,
SRC-0107,NY/T 540-2023 鸡病毒性关节炎诊断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/1211.html,https://std.cahec.cn/qb/details/1211.html,authoritative/raw/standards/cahec_nyt_536_2023_viral_arthritis.html,downloaded,2026-04-28T12:32:57.006573+00:00,raw/standards/cahec_nyt_536_2023_viral_arthritis.html,yes,native,1,
SRC-0108,NY/T 540-2023 鸡病毒性关节炎诊断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/1211.html,https://std.cahec.cn/qb/details/1211.html,authoritative/raw/standards/cahec_nyt_540_2023_viral_arthritis.html,downloaded,2026-04-28T12:32:58.153829+00:00,raw/standards/cahec_nyt_540_2023_viral_arthritis.html,yes,native,1,
SRC-0109,NY/T 540-2023 鸡病毒性关节炎诊断技术 - TC181 全国动物卫生标准化技术委员会,standards,全国动物卫生标准化技术委员会,standard_page,A0,diagnosis_standard,CN,primary,https://std.cahec.cn/qb/details/1211.html,https://std.cahec.cn/qb/details/1211.html,authoritative/raw/standards/cahec_nyt_540_2023_viral_arthritis.html,downloaded,2026-04-28T12:33:01.411469+00:00,raw/standards/cahec_nyt_540_2023_viral_arthritis.html,yes,native,1,
SRC-0110,《禽结核病诊断技术》等10项行业标准获批发布 - TC181 全国动物卫生标准化技术委员会,cn_official,全国动物卫生标准化技术委员会,official_notice,A0,regulation,CN,primary,https://std.cahec.cn/news/details/118.html,https://std.cahec.cn/news/details/118.html,authoritative/raw/cn_official/cahec_notice_504_animal_health_standards_release.html,downloaded,2026-04-28T12:33:01.868133+00:00,raw/cn_official/cahec_notice_504_animal_health_standards_release.html,yes,native,1,
SRC-0111,农业农村部第651号公告 猪传染性胸膜肺炎诊断技术等7项动物卫生行业标准发布 - TC181 全国动物卫生标准化技术委员会,cn_official,全国动物卫生标准化技术委员会,official_notice,A0,regulation,CN,primary,https://std.cahec.cn/qb/details/1061.html,https://std.cahec.cn/qb/details/1061.html,authoritative/raw/cn_official/cahec_notice_651_animal_health_standards_release.html,downloaded,2026-04-28T12:33:02.287506+00:00,raw/cn_official/cahec_notice_651_animal_health_standards_release.html,yes,native,1,
SRC-0112,Egg Drop Syndrome ’76 - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/egg-drop-syndrome-76/egg-drop-syndrome-76,https://www.merckvetmanual.com/poultry/egg-drop-syndrome-76/egg-drop-syndrome-76,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_egg-drop-syndrome-76_egg-drop-syndrome-76.html,downloaded,2026-04-28T12:33:07.360506+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_egg-drop-syndrome-76_egg-drop-syndrome-76.html,yes,native,8,
SRC-0113,Mycoplasma synoviae Infection in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/mycoplasmosis/mycoplasma-synoviae-infection-in-poultry,https://www.merckvetmanual.com/poultry/mycoplasmosis/mycoplasma-synoviae-infection-in-poultry,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_mycoplasmosis_mycoplasma-synoviae-infection-in-poultry.html,downloaded,2026-04-28T12:33:11.977331+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_mycoplasmosis_mycoplasma-synoviae-infection-in-poultry.html,yes,native,8,
SRC-0114,Avian Spirochetosis - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/avian-spirochetosis/avian-spirochetosis,https://www.merckvetmanual.com/poultry/avian-spirochetosis/avian-spirochetosis,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_avian-spirochetosis_avian-spirochetosis.html,downloaded,2026-04-28T12:33:15.879725+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_avian-spirochetosis_avian-spirochetosis.html,yes,native,12,
SRC-0115,Tuberculosis in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/tuberculosis-in-poultry/tuberculosis-in-poultry?autoredirectid=23399,https://www.merckvetmanual.com/poultry/tuberculosis-in-poultry/tuberculosis-in-poultry?autoredirectid=23399,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_tuberculosis-in-poultry_tuberculosis-in-poultry.html,downloaded,2026-04-28T12:33:19.026654+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_tuberculosis-in-poultry_tuberculosis-in-poultry.html,yes,native,9,
SRC-0116,Avian Chlamydiosis - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/avian-chlamydiosis/avian-chlamydiosis?query=psittaci,https://www.merckvetmanual.com/poultry/avian-chlamydiosis/avian-chlamydiosis?query=psittaci,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_avian-chlamydiosis_avian-chlamydiosis.html,downloaded,2026-04-28T12:33:23.854363+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_avian-chlamydiosis_avian-chlamydiosis.html,yes,native,13,
SRC-0117,Leucocytozoonosis in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/bloodborne-organisms-in-poultry/leucocytozoonosis-in-poultry,https://www.merckvetmanual.com/poultry/bloodborne-organisms-in-poultry/leucocytozoonosis-in-poultry,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_bloodborne-organisms-in-poultry_leucocytozoonosis-in-poultry.html,downloaded,2026-04-28T12:33:30.963969+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_bloodborne-organisms-in-poultry_leucocytozoonosis-in-poultry.html,yes,native,7,
SRC-0118,Egg Peritonitis in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual - Egg Peritonitis in Poultry,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/disorders-of-the-reproductive-system-in-poultry/egg-peritonitis-in-poultry,https://www.merckvetmanual.com/poultry/disorders-of-the-reproductive-system-in-poultry/egg-peritonitis-in-poultry,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_disorders-of-the-reproductive-system-in-poultry_egg-peritonitis-in-poultry.html,downloaded,2026-04-29T09:03:07.887682+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_disorders-of-the-reproductive-system-in-poultry_egg-peritonitis-in-poultry.html,yes,native,2,
SRC-0119,Urate Deposition (Gout) in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual - Urate Deposition (Gout) in Poultry,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/miscellaneous-conditions-of-poultry/urate-deposition-gout-in-poultry,https://www.merckvetmanual.com/poultry/miscellaneous-conditions-of-poultry/urate-deposition-gout-in-poultry,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_miscellaneous-conditions-of-poultry_urate-deposition-gout-in-poultry.html,downloaded,2026-04-29T09:03:11.995219+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_miscellaneous-conditions-of-poultry_urate-deposition-gout-in-poultry.html,yes,native,1,
SRC-0120,Paratyphoid Infections in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual - Paratyphoid Infections in Poultry,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/salmonelloses-in-poultry/paratyphoid-infections-in-poultry,https://www.merckvetmanual.com/poultry/salmonelloses-in-poultry/paratyphoid-infections-in-poultry,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_salmonelloses-in-poultry_paratyphoid-infections-in-poultry.html,downloaded,2026-04-29T09:03:15.231568+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_salmonelloses-in-poultry_paratyphoid-infections-in-poultry.html,yes,native,7,
SRC-0121,Gangrenous Dermatitis in Poultry - Poultry - Merck Veterinary Manual,clinical_reference,Merck Veterinary Manual - Gangrenous Dermatitis in Poultry,disease_reference_page,A2,clinical_reference,US,secondary,https://www.merckvetmanual.com/poultry/gangrenous-dermatitis/gangrenous-dermatitis-in-poultry,https://www.merckvetmanual.com/poultry/gangrenous-dermatitis/gangrenous-dermatitis-in-poultry,authoritative/raw/clinical_reference/www.merckvetmanual.com_poultry_gangrenous-dermatitis_gangrenous-dermatitis-in-poultry.html,downloaded,2026-04-29T09:03:19.009268+00:00,raw/clinical_reference/www.merckvetmanual.com_poultry_gangrenous-dermatitis_gangrenous-dermatitis-in-poultry.html,yes,native,9,
